City,State,ID
Riverdale,MD,33
Riverdale,NE,1
Riverdale,NJ,26
Riverhead,NY,54
Riverside,AL,13
Riverside,CA,2390
Riverside,CT,33
Riverside,IL,4
Riverside,MO,35
Riverside,NJ,5
Riverside,OR,3
Riverton,NJ,7
Riverton,UT,77
Riverview,FL,170
Riverview,MI,2
Riverwoods,IL,19
Riviera Beach,FL,5
Rixeyville,VA,2
Roan Mountain,TN,3
Roanoke,AL,1
Roanoke,IL,1
Roanoke,IN,5
Roanoke,LA,4
Roanoke,TX,32
Roanoke,VA,509
Roanoke Rapids,NC,10
Roaring Spring,PA,3
Robbins,IL,12
Robbins,NC,9
Robbinsville,NC,1
Roberta,GA,3
Roberts,WI,9
Robertsdale,AL,33
Robesonia,PA,1
Robins,IA,1
Robstown,TX,1
Rochelle,IL,10
Rochelle,VA,2
Rochelle Park,NJ,16
Rocheport,MO,11
Rochester,IN,3
Rochester,MA,12
Rochester,MI,6
Rochester,MN,66
Rochester,NH,36
Rochester,NY,4090
Rochester,VT,1
Rochester,WA,19
Rochester Hills,MI,2
Rock City Falls,NY,1
Rock Falls,IL,1
Rock Hall,MD,1
Rock Hill,NY,2
Rock Hill,SC,554
Rock Island,IL,3
Rock Island,WA,1
Rock Port,MO,3
Rock Rapids,IA,9
Rock River,WY,9
Rock Spring,GA,1
Rock Springs,WY,4
Rock Tavern,NY,2
Rock Valley,IA,3
Rockaway,NJ,29
Rockaway Beach,NY,1
Rockaway Beach,OR,21
Rockaway Park,NY,2
Rockbridge,OH,3
Rockdale,IL,1
Rockford,AL,1
Rockford,IL,70
Rockford,MI,17
Rockford,MN,3
Rockford,WA,1
Rockingham,NC,6
Rockingham,VA,9
Rockland,DE,2
Rockland,MA,25
Rockledge,FL,93
Rockledge,GA,2
Rocklin,CA,114
Rockmart,GA,3
Rockport,IN,5
Rockport,ME,2
Rockport,WA,4
Rockport,WV,4
Rockton,PA,2
Rockville,IN,1
Rockville,MD,235
Rockville,UT,2
Rockville,VA,9
Rockville Centre,NY,29
Rockwall,TX,120
Rockwell,NC,4
Rockwood,MI,6
Rockwood,PA,1
Rockwood,TN,29
Rocky Face,GA,4
Rocky Ford,CO,10
Rocky Ford,GA,1
Rocky Gap,VA,53
Rocky Hill,CT,115
Rocky Mount,NC,13
Rocky Mount,VA,23
Rocky Point,FL,11
Rocky Point,NC,10
Rocky Point,NY,8
Rocky Ridge,MD,5
Rocky River,OH,20
Rocky Top,TN,3
Rodeo,CA,77
Rodessa,LA,1
Rodney,MI,1
Roebuck,SC,193
Rogers,AR,7
Rogers,MN,231
Rogerson,ID,1
Rogersville,MO,9
Rogersville,TN,6
Roggen,CO,2
Rogue River,OR,24
Rohnert Park,CA,74
Roland,OK,1
Rolesville,NC,66
Roll,AZ,13
Rolla,MO,19
Rolling Hills Estates,CA,3
Rolling Meadows,IL,56
Rolling Prairie,IN,1
Roma,TX,2
Rome,GA,19
Rome,NY,83
Romeoville,IL,26
Romulus,MI,292
Ronda,NC,1
Ronkonkoma,NY,72
Ronks,PA,29
Roopville,GA,1
Roosevelt,AZ,2
Roosevelt,NY,49
Roosevelt,TX,3
Roosevelt,UT,17
Rootstown,OH,2
Rosalia,WA,2
Rosamond,CA,53
Roscoe,IL,18
Roscoe,NY,1
Roscoe,TX,9
Roscommon,MI,2
Rose,OK,1
Rose Bud,AR,1
Rose Hill,NC,2
Roseau,MN,1
Roseboro,NC,1
Rosebud,MO,1
Rosebud,MT,4
Roseburg,OR,257
Rosedale,IN,1
Rosedale,MD,154
Rosedale,NY,36
Rosedale,VA,1
Roseland,NJ,25
Roseland,VA,4
Roselle,IL,178
Roselle,NJ,9
Roselle Park,NJ,3
Rosemary Beach,FL,1
Rosemead,CA,261
Rosemont,IL,5
Rosemount,MN,53
Rosenberg,TX,20
Rosendale,NY,1
Rosendale,WI,2
Roseville,CA,403
Roseville,MI,196
Roseville,OH,1
Rosharon,TX,12
Rosholt,WI,1
Roslindale,MA,16
Roslyn,NY,29
Roslyn Heights,NY,108
Rosman,NC,1
Ross Valley,CA,16
Rossburg,OH,2
Rossford,OH,5
Rosston,AR,1
Rossville,GA,6
Roswell,GA,80
Roswell,NM,1
Rothsay,MN,5
Rothschild,WI,2
Rotterdam Junction,NY,2
Rougemont,NC,1
Rough And Ready,CA,2
Rough and Ready,CA,2
Round Hill,VA,21
Round Lake,IL,130
Round Lake,NY,2
Round Lake Beach,IL,24
Round Lake Heights,IL,1
Round Lake Park,IL,2
Round Mountain,NV,4
Round Mountain,TX,8
Round O,SC,54
Round Rock,TX,173
Roundup,MT,1
Rowesville,SC,10
Rowland,NC,4
Rowland Heights,CA,692
Rowlett,TX,99
Rowley,IA,2
Rowley,MA,3
Roxana,IL,1
Roxboro,NC,4
Roxbury,MA,41
Roxbury,NY,2
Roxbury Crossing,MA,14
Roy,UT,86
Roy,WA,18
Royal City,WA,3
Royal Oak,MI,382
Royal Oaks,CA,56
Royal Palm Beach,FL,5
Royalston,MA,1
Royalton,MN,8
Royersford,PA,144
Royse City,TX,29
Royston,GA,1
Rozet,WY,1
Ruby,SC,13
Ruckersville,VA,19
Ruffin,SC,25
Ruffs Dale,PA,9
Rumford,RI,1
Rumney,NH,4
Rumsey,CA,5
Runnemede,NJ,40
Running Springs,CA,51
Rupert,WV,1
Rural Hall,NC,7
Rural Retreat,VA,19
Rural Valley,PA,1
Rush,CO,3
Rush,KY,2
Rush,NY,56
Rush City,MN,30
Rushford,MN,3
Rushmore,MN,6
Rushville,IN,4
Rushville,MO,1
Rushville,OH,1
Rusk,TX,3
Ruskin,FL,87
Russell,MA,4
Russell,MN,1
Russell,PA,2
Russellton,PA,1
Russellville,AL,6
Russellville,AR,3
Russellville,OH,4
Russellville,TN,2
Russiaville,IN,1
Rustburg,VA,18
Ruston,LA,4
Ruther Glen,VA,121
Rutherford,NJ,46
Ruthton,MN,1
Rutland,IL,3
Rutland,MA,9
Rutland,VT,2
Rutledge,GA,6
Rydal,GA,1
Rye,CO,7
Rye,NY,373
Ryland Heights,KY,1
Ryland Hght,KY,4
S Coffeyville,OK,1
Sabattus,ME,3
Sabillasville,MD,6
Sabin,MN,2
Sabina,OH,6
Sac City,IA,1
Sachse,TX,3
Saco,ME,29
Sacramento,CA,5088
Sacred Heart,MN,1
Saddle Brook,NJ,46
Saddle River,NJ,12
Sadieville,KY,3
Saegertown,PA,1
Safety Harbor,FL,19
Safford,AZ,12
Sag Harbor,NY,3
Sagamore Beach,MA,3
Saginaw,MI,83
Saginaw,MN,11
Saginaw,TX,1
Sagle,ID,2
Saint Albans,NY,7
Saint Albans,WV,3
Saint Amant,LA,9
Saint Ann,MO,21
Saint Anthony,ID,1
Saint Augusta,MN,4
Saint Augustine,FL,441
Saint Charles,IA,1
Saint Charles,IL,18
Saint Charles,MI,5
Saint Charles,MN,10
Saint Charles,MO,196
Saint Clair,MI,6
Saint Clair,MO,7
Saint Clair Shores,MI,214
Saint Clairsville,OH,23
Saint Cloud,FL,66
Saint Cloud,MN,105
Saint Cloud,WI,3
Saint Croix Falls,WI,1
Saint Elmo,IL,2
Saint Francis,MN,1
Saint Francis,WI,5
Saint Francisville,LA,2
Saint George,SC,152
Saint George,UT,61
Saint Georges,DE,1
Saint Helen,MI,1
Saint Helena,CA,58
Saint Helena Island,SC,32
Saint Helens,OR,21
Saint Ignace,MI,2
Saint James,LA,5
Saint James,MN,7
Saint James,MO,6
Saint James,NY,6
Saint James City,FL,2
Saint Jo,TX,2
Saint Joe,AR,2
Saint Johns,FL,41
Saint Johns,MI,10
Saint Johnsbury,VT,1
Saint Johnsville,NY,2
Saint Joseph,MI,19
Saint Joseph,MN,16
Saint Joseph,MO,19
Saint Landry,LA,1
Saint Leonard,MD,1
Saint Louis,MO,2676
Saint Maries,ID,4
Saint Martinville,LA,1
Saint Mary,MO,1
Saint Marys,OH,1
Saint Marys,PA,3
Saint Matthews,SC,211
Saint Michael,MN,24
Saint Michael,PA,1
Saint Michaels,MD,1
Saint Paris,OH,1
Saint Paul,IN,2
Saint Paul,MN,5529
Saint Paul,OR,14
Saint Paul,VA,4
Saint Paul Park,MN,2
Saint Pauls,NC,16
Saint Peter,MN,28
Saint Peters,MO,89
Saint Petersburg,FL,1585
Saint Regis,MT,3
Saint Robert,MO,4
Saint Rose,LA,43
Saint Stephen,SC,52
Saint Stephens Church,VA,1
Saint Thomas,PA,5
Sainte Genevieve,MO,1
Salado,TX,8
Salamanca,NY,1
Sale Creek,TN,3
Salem,CT,1
Salem,IL,6
Salem,IN,1
Salem,MA,7
Salem,NH,45
Salem,NJ,10
Salem,NY,3
Salem,OH,3
Salem,OR,797
Salem,SC,31
Salem,VA,146
Salem,WI,1
Salem,WV,7
Salesville,OH,1
Salida,CA,94
Salida,CO,7
Salina,KS,1
Salina,UT,23
Salinas,CA,622
Saline,MI,3
Salineville,OH,4
Salisbury,CT,2
Salisbury,MA,13
Salisbury,MD,52
Salisbury,NC,74
Salisbury,NH,2
Salisbury,PA,3
Salisbury Mills,NY,1
Salix,IA,2
Salkum,WA,1
Salley,SC,28
Sallisaw,OK,1
Salol,MN,1
Salome,AZ,47
Salt Lake City,UT,2510
Salt Point,NY,29
Salters,SC,16
Saltese,MT,1
Saltillo,TX,1
Saltsburg,PA,1
Saltville,VA,1
Saluda,NC,15
Saluda,SC,80
Saluda,VA,8
Salvo,NC,2
Salyer,CA,5
Sammamish,WA,4
Samoa,CA,1
San Andreas,CA,44
San Angelo,TX,3
San Anselmo,CA,3
San Antonio,FL,52
San Antonio,TX,7000
San Antonio Central,TX,2
San Ardo,CA,22
San Benito,TX,7
San Bernardino,CA,1691
San Bruno,CA,246
San Carlos,AZ,2
San Carlos,CA,95
San Clemente,CA,218
San Diego,CA,4489
San Dimas,CA,427
San Elizario,TX,3
San Fernando,CA,100
San Francisco,CA,2002
San Gabriel,CA,177
San Geronimo,CA,2
San Gregorio,CA,3
San Joaquin,CA,5
San Jon,NM,7
San Jose,CA,4082
San Jose,IL,1
San Juan,TX,2
San Juan Bautista,CA,132
San Juan Capistrano,CA,217
San Leandro,CA,667
San Lorenzo,CA,241
San Luis Obispo,CA,187
San Marcos,CA,291
San Marcos,TX,84
San Marino,CA,10
San Martin,CA,54
San Mateo,CA,786
San Mateo,FL,1
San Miguel,CA,16
San Pablo,CA,338
San Patricio,NM,2
San Pedro,CA,117
San Quentin,CA,21
San Rafael,CA,386
San Ramon,CA,199
San Simeon,CA,6
San Simon,AZ,30
San Tan Valley,AZ,5
San Ysidro,CA,16
San Ysidro,NM,1
Sanborn,IA,1
Sanborn,MN,1
Sanborn,NY,7
Sanbornton,NH,34
Sanbornville,NH,1
Sand Lake,NY,1
Sand Springs,OK,19
Sanderson,FL,4
Sandersville,GA,2
Sandown,NH,6
Sandpoint,ID,4
Sandston,VA,262
Sandstone,MN,9
Sandstone,WV,1
Sandusky,OH,8
Sandwich,IL,2
Sandwich,MA,9
Sandy,OR,60
Sandy,UT,338
Sandy Hook,CT,17
Sandy Level,VA,1
Sandy Spring,MD,1
Sandyston,NJ,1
Sanford,FL,200
Sanford,ME,3
Sanford,MI,2
Sanford,NC,20
Sanger,CA,94
Sanger,TX,21
Sanibel,FL,7
Santa Ana,CA,904
Santa Anna,TX,1
Santa Barbara,CA,356
Santa Clara,CA,232
Santa Clarita,CA,205
Santa Cruz,CA,267
Santa Elena,TX,1
Santa Fe,NM,25
Santa Fe,TX,5
Santa Fe Springs,CA,592
Santa Margarita,CA,62
Santa Maria,CA,229
Santa Monica,CA,256
Santa Paula,CA,97
Santa Rosa,CA,942
Santa Rosa,NM,16
Santa Rosa Beach,FL,30
Santa Rosa Valley,CA,4
Santa Ynez,CA,30
Santaquin,UT,45
Santee,SC,87
Santo Domingo Pueblo,NM,3
Sapphire,NC,2
Sapulpa,OK,23
Saraland,AL,56
Saranac,MI,1
Sarasota,FL,777
Saratoga,CA,72
Saratoga Springs,NY,110
Saratoga Springs,UT,12
Sarcoxie,MO,10
Sardis,GA,2
Sardis,MS,4
Sarver,PA,3
Satartia,MS,2
Satellite Beach,FL,9
Satsuma,AL,13
Satsuma,FL,4
Saucier,MS,17
Saugatuck,MI,3
Saugerties,NY,38
Saugus,MA,82
Sauk Centre,MN,29
Sauk Rapids,MN,12
Saukville,WI,4
Sault Sainte Marie,MI,3
Saunderstown,RI,5
Sauquoit,NY,5
Sausalito,CA,246
Savage,MD,1
Savage,MN,38
Savannah,GA,356
Savannah,MO,3
Savona,NY,1
Sawyer,MI,7
Sawyerville,AL,3
Saxe,VA,1
Saxon,WI,2
Sayre,OK,2
Sayreville,NJ,21
Sayville,NY,17
Scandia,MN,8
Scappoose,OR,42
Scarborough,ME,43
Scarbro,WV,3
Scarsdale,NY,82
Scenery Hill,PA,1
Schaghticoke,NY,19
Schaumburg,IL,95
Schenectady,NY,311
Schertz,TX,67
Schiller Park,IL,81
Schnecksville,PA,2
Schodack Landing,NY,30
Schofield,WI,1
Schoharie,NY,6
Schoolcraft,MI,5
Schriever,LA,2
Schroeder,MN,1
Schroon Lake,NY,3
Schulenburg,TX,1
Schurz,NV,7
Schuyler,NE,2
Schuyler,VA,3
Schuylerville,NY,9
Schuylkill Haven,PA,2
Schwenksville,PA,70
Scio,OH,2
Scio,OR,26
Sciota,PA,2
Scipio,UT,4
Scotch Plains,NJ,17
Scotia,CA,8
Scotland Neck,NC,5
Scotrun,PA,9
Scott,AR,1
Scott,LA,221
Scott City,MO,1
Scott Depot,WV,20
Scottdale,PA,3
Scotts Valley,CA,95
Scottsbluff,NE,2
Scottsboro,AL,12
Scottsburg,IN,13
Scottsburg,OR,27
Scottsburg,VA,3
Scottsdale,AZ,1066
Scottsville,NY,31
Scottsville,VA,5
Scottville,MI,1
Scranton,KS,1
Scranton,PA,42
Scranton,SC,62
Seabrook,NH,21
Seabrook,SC,41
Seabrook,TX,13
Seaford,DE,5
Seaford,NY,57
Seagoville,TX,4
Seagrove,NC,2
Seal Beach,CA,390
Seal Rock,OR,22
Sealy,TX,7
Searcy,AR,1
Sears,MI,1
Searsmont,ME,1
Seaside,CA,47
Seaside,OR,163
Seaside Heights,NJ,4
Seaside Park,NJ,1
Seatac,WA,10
Seattle,WA,7301
Sebastian,FL,19
Sebastopol,CA,97
Sebeka,MN,2
Sebring,FL,44
Secaucus,NJ,94
Second Mesa,AZ,3
Sedalia,CO,13
Sedalia,MO,1
Sedgwick,ME,1
Sedona,AZ,83
Sedro Woolley,WA,25
Seekonk,MA,15
Seffner,FL,119
Seguin,TX,11
Seiad Valley,CA,1
Selbyville,DE,3
Selden,NY,23
Seligman,AZ,7
Selinsgrove,PA,1
Selkirk,NY,66
Sellers,SC,9
Sellersburg,IN,23
Sellersville,PA,13
Sells,AZ,2
Selma,AL,3
Selma,CA,122
Selma,NC,76
Selma,OR,24
Selma,TX,5
Seminary,MS,1
Seminole,AL,2
Seminole,FL,134
Seminole,OK,3
Seminole,TX,1
Semmes,AL,57
Semora,NC,1
Senatobia,MS,8
Seneca,IL,1
Seneca,MO,1
Seneca,OR,7
Seneca,SC,356
Seneca Falls,NY,2
Seneca Rocks,WV,1
Senoia,GA,16
Sequim,WA,14
Sergeant Bluff,IA,2
Setauket,NY,2
Seven Springs,NC,4
Seven Valleys,PA,11
Severance,CO,1
Severn,MD,59
Severna Park,MD,8
Sevier,UT,16
Sevierville,TN,27
Seville,FL,4
Seville,OH,4
Seward,NE,5
Seward,PA,1
Sewaren,NJ,6
Sewell,NJ,35
Sewickley,PA,66
Seymour,CT,29
Seymour,IN,43
Seymour,TN,19
Seymour,TX,3
Shacklefords,VA,1
Shady Cove,OR,17
Shady Spring,WV,2
Shady Valley,TN,1
Shadyside,OH,1
Shafer,MN,12
Shafter,CA,21
Shakopee,MN,140
Shalimar,FL,5
Shamokin,PA,4
Shamokin Dam,PA,1
Shamong,NJ,16
Shandon,CA,22
Shaniko,OR,37
Shannon,IL,3
Sharon,CT,2
Sharon,MA,73
Sharon,SC,24
Sharon,VT,1
Sharon,WI,2
Sharon Hill,PA,4
Sharon Springs,NY,2
Sharpsburg,GA,13
Sharpsburg,KY,1
Sharpsville,IN,2
Shasta,CA,2
Shasta Lake,CA,3
Shavano Park,TX,2
Shaver Lake,CA,14
Shavertown,PA,2
Shaw AFB,SC,2
Shawano,WI,9
Shawnee,KS,379
Shawnee,OK,51
Shawsville,VA,8
Sheboygan,WI,35
Sheboygan Falls,WI,10
Shedd,OR,20
Sheffield,AL,2
Sheffield,IL,7
Sheffield,MA,2
Sheffield,TX,1
Sheffield Lake,OH,1
Sheffield Village,OH,1
Shelbina,MO,2
Shelburn,IN,1
Shelburne Falls,MA,3
Shelby,AL,3
Shelby,IA,4
Shelby,NC,11
Shelby Township,MI,10
Shelbyville,IN,77
Shelbyville,KY,6
Shelbyville,MI,1
Shelbyville,TN,1
Sheldon,IA,2
Sheldon,IL,1
Sheldon,SC,1
Sheldon,VT,2
Shelton,CT,36
Shelton,WA,29
Shenandoah,IA,7
Shenandoah,TX,13
Shenandoah,VA,7
Shepherd,MI,1
Shepherd,MT,2
Shepherdsville,KY,26
Sherborn,MA,1
Sherburn,MN,3
Sherburne,NY,1
Sheridan,CA,19
Sheridan,IL,2
Sheridan,IN,2
Sheridan,OR,62
Sheridan,WY,1
Sherman,CT,5
Sherman,IL,6
Sherman,TX,11
Sherman Oaks,CA,933
Sherrills Ford,NC,1
Sherwood,AR,2
Sherwood,OH,2
Sherwood,OR,37
Shickshinny,PA,1
Shiloh,GA,7
Shingle Springs,CA,78
Shingletown,CA,26
Shinnston,WV,1
Shiocton,WI,2
Ship Bottom,NJ,1
Shipman,VA,2
Shippensburg,PA,39
Shippenville,PA,1
Shiprock,NM,1
Shipshewana,IN,1
Shirley,IL,1
Shirley,IN,1
Shirley,MA,2
Shirley,NY,40
Shoals,IN,3
Shoemakersville,PA,2
Shohola,PA,1
Shongaloo,LA,1
Shonto,AZ,4
Shoreham,NY,6
Shoreline,WA,25
Shorewood,IL,37
Short Hills,NJ,7
Shorter,AL,49
Shortsville,NY,73
Shoshone,ID,1
Show Low,AZ,41
Shreveport,LA,1387
Shrewsbury,MA,15
Shrewsbury,NJ,1
Shrewsbury,PA,12
Shrub Oak,NY,29
Shubuta,MS,1
Sibley,IA,2
Sibley,LA,1
Sicklerville,NJ,52
Sidell,FL,3
Sidman,PA,2
Sidney,NE,10
Sidney,NY,2
Sidney,OH,12
Sidney Center,NY,1
Sierra,CA,1
Sierra Blanca,TX,4
Sierra City,CA,2
Sierraville,CA,8
Signal Hill,CA,47
Signal Mountain,TN,6
Sigurd,UT,7
Sikeston,MO,2
Silas,AL,1
Siler City,NC,7
Siletz,OR,2
Silex,MO,1
Siloam Springs,AR,2
Silt,CO,6
Silver Creek,GA,1
Silver Creek,NY,7
Silver Lake,MN,2
Silver Lake,NH,1
Silver Lake,OR,27
Silver Plume,CO,61
Silver Point,TN,18
Silver Spring,MD,524
Silver Springs,FL,15
Silver Springs,NV,54
Silverado,CA,20
Silverdale,WA,22
Silverhill,AL,1
Silverpeak,NV,2
Silverstreet,SC,15
Silverthorne,CO,8
Silverton,OR,37
Simi Valley,CA,170
Simla,CO,2
Simpsonville,KY,5
Simpsonville,SC,801
Sims,NC,1
Simsboro,LA,1
Simsbury,CT,2
Sinclair,WY,3
Singers Glen,VA,1
Sioux City,IA,42
Sioux Falls,SD,2
Sisters,OR,71
Six Lakes,MI,2
Six Mile,SC,40
Sixes,OR,5
Skaneateles,NY,3
Skiatook,OK,7
Skillman,NJ,2
Skippers,VA,21
Skipwith,VA,1
Skokie,IL,96
Skokomish Nation,WA,2
Skyforest,CA,9
Skykomish,WA,8
Slater,IA,1
Slater,SC,1
Slatington,PA,6
Slatyfork,WV,2
Slaughter,LA,9
Slaughters,KY,1
Slayton,MN,2
Sleepy Eye,MN,7
Sleepy Hollow,NY,1
Slickville,PA,1
Slidell,LA,43
Slinger,WI,11
Slingerlands,NY,13
Slippery Rock,PA,13
Sloan,IA,5
Sloansville,NY,4
Sloatsburg,NY,74
Slocomb,AL,1
Sloughhouse,CA,25
Smartsville,CA,18
Smethport,PA,2
Smith,NV,3
Smith River,CA,6
Smithboro,IL,1
Smithfield,NC,110
Smithfield,PA,5
Smithfield,RI,33
Smithfield,UT,2
Smithfield,VA,7
Smithmill,PA,1
Smiths Creek,MI,11
Smiths Station,AL,1
Smithsburg,MD,13
Smithton,IL,1
Smithton,PA,9
Smithtown,NY,43
Smithville,GA,1
Smithville,MO,2
Smithville,OH,2
Smithville,TN,1
Smoaks,SC,12
Smock,PA,2
Smoketown,PA,2
Smyrna,DE,14
Smyrna,GA,182
Smyrna,SC,7
Smyrna,TN,65
Smyrna Mills,ME,1
Sneads,FL,5
Snelling,CA,15
Snellville,GA,29
Snohomish,WA,158
Snoqualmie,WA,46
Snow Camp,NC,4
Snow Hill,MD,7
Snow Hill,NC,2
Snow Shoe,PA,24
Snowmass,CO,1
Snowmass Village,CO,1
Snowville,UT,59
Snyder,TX,4
Social Circle,GA,28
Society Hill,SC,30
Socorro,NM,2
Socorro,TX,21
Soda Springs,CA,51
Soddy Daisy,TN,31
Sodus,MI,1
Solana Beach,CA,38
Soledad,CA,59
Solen,ND,2
Solomons,MD,1
Solon,OH,21
Solon Springs,WI,1
Solvang,CA,12
Somerdale,NJ,18
Somers,CT,9
Somers,NY,56
Somers Point,NJ,22
Somerset,CA,12
Somerset,MA,9
Somerset,NJ,45
Somerset,OH,3
Somerset,PA,51
Somerset,WI,1
Somerville,AL,12
Somerville,MA,60
Somerville,NJ,10
Somerville,OH,2
Somerville,TN,2
Somis,CA,45
Sonoma,CA,241
Sonora,CA,106
Sonora,TX,1
Sopchoppy,FL,2
Soperton,GA,18
Soquel,CA,59
Sorrento,FL,26
Sorrento,LA,15
Souderton,PA,63
Soulsbyville,CA,3
Sound Beach,NY,1
South Amboy,NJ,227
South Bay,FL,1
South Beach,OR,14
South Beloit,IL,4
South Bend,IN,23
South Berwick,ME,4
South Bloomingville,OH,1
South Boston,MA,8
South Boston,VA,21
South Bound Brook,NJ,1
South Brunswick,NJ,1
South Burlington,VT,6
South Charleston,OH,3
South Charleston,WV,34
South Chatham,MA,3
South Chesterfield,VA,26
South China,ME,1
South Dartmouth,MA,1
South Daytona,FL,2
South Deerfield,MA,7
South Dennis,MA,14
South Easton,MA,7
South El Monte,CA,312
South Elgin,IL,32
South Fork,CO,2
South Fork,PA,3
South Gate,CA,227
South Glastonbury,CT,10
South Glens Falls,NY,7
South Hackensack,NJ,10
South Hamilton,MA,1
South Haven,MI,6
South Haven,MN,2
South Hempstead,NY,1
South Hero,VT,1
South Hill,VA,33
South Holland,IL,91
South Houston,TX,6
South Huntington,NY,1
South Jordan,UT,348
South Lake Tahoe,CA,9
South Lebanon,OH,3
South Lyon,MI,9
South Miami,FL,5
South Mills,NC,1
South New Berlin,NY,2
South Otselic,NY,2
South Ozone Park,NY,87
South Paris,ME,1
South Park,PA,2
South Pasadena,CA,71
South Pasadena,FL,10
South Pekin,IL,1
South Pittsburg,TN,13
South Plainfield,NJ,13
South Point,OH,1
South Portland,ME,24
South Prairie,WA,1
South Prince George,VA,2
South Range,WI,2
South Richmond Hill,NY,46
South River,NJ,1
South Rockwood,MI,3
South Roxana,IL,1
South Royalton,VT,5
South Saint Paul,MN,133
South Salem,NY,20
South Salem,OH,5
South Salt Lake,UT,11
South San Francisco,CA,332
South Setauket,NY,3
South Sioux City,NE,2
South Solon,OH,1
South Tamworth,NH,1
South Vienna,OH,4
South Wales,NY,1
South Weymouth,MA,13
South Williamson,KY,1
South Windham,CT,3
South Windsor,CT,25
South Yakima,WA,3
South Yarmouth,MA,10
South and East Osceola,FL,1
Southampton,NJ,11
Southampton,NY,13
Southampton,PA,7
Southaven,MS,27
Southborough,MA,11
Southbridge,MA,1
Southbury,CT,31
Southeast Jefferson,KY,1
Southeast Marin,CA,2
Southern Pines,NC,14
Southfield,MI,487
Southfields,NY,11
Southgate,KY,1
Southgate,MI,19
Southington,CT,96
Southington,OH,1
Southlake,TX,26
Southold,NY,1
Southport,CT,45
Southport,NC,4
Southside,WV,3
Southwest Orange,FL,2
Southwest Ranches,FL,1
Southwick,MA,1
Spanaway,WA,45
Spangle,WA,4
Spangler,PA,3
Spanish Fork,UT,189
Spanish Fort,AL,125
Sparks,GA,8
Sparks,NV,389
Sparks Glencoe,MD,30
Sparrows Point,MD,11
Sparta,GA,1
Sparta,IL,2
Sparta,KY,5
Sparta,MI,6
Sparta,NJ,14
Sparta,TN,2
Sparta,WI,2
Spartanburg,SC,2337
Speedwell,TN,3
Spencer,MA,7
Spencer,OK,23
Spencer,TN,1
Spencer,VA,4
Spencer,WI,2
Spencer,WV,1
Spencerport,NY,91
Spencertown,NY,2
Spencerville,MD,1
Speonk,NY,1
Sperry,OK,7
Sperryville,VA,1
Spiceland,IN,19
Spicer,MN,2
Spicewood,TX,57
Spindale,NC,1
Spirit Lake,IA,1
Spirit Lake,ID,2
Splendora,TX,3
Spofford,NH,2
Spokane,WA,409
Spokane Valley,WA,32
Spotswood,NJ,3
Spotsylvania,VA,26
Spout Spring,VA,4
Spraggs,PA,1
Sprague,WA,9
Sprague River,OR,4
Sprakers,NY,3
Spray,OR,11
Spring,TX,448
Spring Arbor,MI,1
Spring Branch,TX,1
Spring City,PA,3
Spring City,TN,2
Spring Creek,NV,20
Spring Grove,IL,14
Spring Grove,MN,1
Spring Grove,PA,60
Spring Grove,VA,1
Spring Hill,FL,297
Spring Hill,TN,13
Spring Hope,NC,3
Spring House,PA,4
Spring Lake,MI,22
Spring Lake,NC,1
Spring Mills,PA,30
Spring Run,PA,15
Spring Valley,IL,7
Spring Valley,MN,2
Spring Valley,NY,108
Spring Valley,OH,1
Springboro,OH,31
Springdale,AR,15
Springer,OK,1
Springerville,AZ,2
Springfield,CO,4
Springfield,GA,1
Springfield,IL,24
Springfield,MA,41
Springfield,MN,1
Springfield,MO,509
Springfield,NE,21
Springfield,NH,5
Springfield,NJ,46
Springfield,OH,86
Springfield,OR,251
Springfield,PA,51
Springfield,SC,21
Springfield,TN,7
Springfield,VA,517
Springfield,VT,5
Springfield Gardens,NY,78
Springville,AL,17
Springville,IA,3
Springville,NY,2
Springville,PA,2
Springville,UT,54
Springville-Johnsondale,CA,1
Springville-Mapleton,UT,36
Squaw Valley,CA,12
St Pete Beach,FL,6
St. Louis,MO,4
St. Petersburg,FL,44
Staatsburg,NY,5
Stacy,MN,41
Stafford,NY,2
Stafford,TX,81
Stafford,VA,314
Stafford Springs,CT,15
Stahlstown,PA,6
Staley,NC,2
Stamford,CT,192
Stamford,NY,3
Stamford,TX,1
Stanardsville,VA,6
Standish,CA,2
Standish,ME,1
Standish,MI,13
Stanfield,AZ,2
Stanfield,NC,1
Stanfield,OR,32
Stanford,CA,7
Stanfordville,NY,10
Stanhope,NJ,4
Stanley,NC,2
Stanley,VA,7
Stanley,WI,4
Stanleytown,VA,4
Stanton,AL,2
Stanton,TN,18
Stanton,TX,7
Stanwood,IA,1
Stanwood,WA,27
Staples,MN,11
Stapleton,AL,3
Stapleton,GA,2
Stapleton,NE,3
Star City,AR,2
Star Lake,NY,1
Star Tannery,VA,1
Starbuck,MN,1
Starke,FL,53
Starkville,MS,1
Starr,SC,53
State College,PA,104
State Road,NC,2
Stateline,NV,13
Staten Island,NY,809
Statesboro,GA,10
Statesville,NC,141
Statham,GA,3
Staunton,VA,111
Stayton,OR,26
Steamboat Springs,CO,3
Stedman,NC,1
Steele,AL,6
Steele,MO,6
Steele,ND,1
Steger,IL,1
Steinhatchee,FL,1
Stem,NC,2
Stephens City,VA,33
Stephentown,NY,5
Sterling,CO,11
Sterling,IL,1
Sterling,MA,6
Sterling,OH,2
Sterling,PA,9
